age,educational-num,fnlwgt,capital-gain,capital-loss,hours-per-week,education,marital-status,occupation,income,relationship,workclass,native-country,gender,race
31,13,198751,0,0,40,9,4,2,0,1,2,39,1,1
63,9,131519,0,0,40,11,0,3,0,1,2,38,0,4
45,13,285060,0,0,50,9,2,3,1,0,2,38,1,4
28,10,189765,0,0,50,15,5,0,0,4,5,38,0,4
23,13,130905,0,0,40,9,4,11,0,3,2,38,0,4
50,9,146325,0,0,44,11,2,2,1,0,2,38,1,4
33,8,102821,0,0,40,2,2,10,0,0,2,38,1,4
27,13,388998,13550,0,46,9,4,11,1,1,2,38,1,4
29,10,82910,0,0,40,15,2,13,0,0,2,38,1,4
36,9,309122,0,0,35,11,0,0,0,4,2,38,0,4
60,2,532845,0,0,40,3,2,2,1,0,2,25,1,4
23,13,55215,0,0,55,9,4,11,0,3,2,38,1,4
38,9,176357,0,0,50,11,2,3,0,0,3,38,1,4
60,15,185836,0,0,40,14,2,3,1,0,2,38,1,4
20,10,54152,0,0,35,15,4,2,0,1,4,38,0,4
37,10,212437,0,0,48,15,6,6,0,4,2,38,0,2
37,9,224566,0,0,40,11,4,2,0,4,2,38,1,4
58,9,200040,0,0,40,11,2,2,0,0,2,38,1,4
25,13,41526,0,0,30,9,4,2,0,3,2,1,1,4
27,10,89598,0,0,60,15,4,0,0,4,2,38,0,4
33,10,323811,0,0,55,15,2,6,0,0,2,38,1,4
43,10,30824,0,0,40,15,0,0,0,1,5,38,0,4
21,10,181096,0,0,20,15,4,12,0,3,0,38,1,2
45,9,217953,0,0,40,11,2,2,0,0,2,25,1,3
44,3,222635,0,0,40,4,2,6,0,0,2,38,1,2
53,9,346871,4787,0,46,11,0,9,1,1,2,38,1,4
31,9,184889,0,0,20,11,4,7,0,3,2,38,0,2
18,7,101709,0,0,15,1,4,7,0,3,0,29,1,1
20,9,125010,0,0,30,11,4,7,0,3,2,38,0,4
32,9,53135,0,0,40,11,4,6,0,1,2,38,1,4
48,6,498328,0,0,40,0,2,13,0,0,2,38,1,2
46,9,604380,0,0,40,11,2,7,0,0,2,38,1,2
28,9,174327,0,0,50,11,2,6,0,0,2,38,1,4
27,9,357283,0,0,40,11,4,11,0,1,4,38,1,2
18,10,280728,0,0,32,15,4,11,0,3,0,38,0,4
69,9,185039,9386,0,12,11,2,3,1,0,4,38,1,4
50,14,251240,0,0,40,12,2,11,1,0,3,38,1,4
43,9,143046,0,0,40,11,2,6,0,5,2,11,0,4
32,13,210541,0,0,30,9,0,11,0,4,2,38,0,4
43,9,172364,0,0,48,11,5,3,0,1,2,38,0,4
52,9,138611,7688,0,55,11,2,11,1,0,4,38,1,4
35,10,139647,0,0,40,15,0,3,1,1,2,38,0,4
46,9,164427,0,0,45,11,0,0,0,3,2,38,0,4
58,9,205235,0,0,60,11,2,13,1,0,2,38,1,4
46,15,192779,15024,0,60,14,2,9,1,0,3,38,1,4
40,9,163434,0,0,50,11,4,2,0,1,2,38,1,4
25,13,264055,0,0,40,9,4,0,0,3,2,38,1,4
22,12,336215,0,0,25,7,4,0,0,1,2,38,0,4
33,13,78307,0,0,40,9,2,9,0,0,0,38,1,4
49,11,233059,0,0,40,8,2,2,0,0,0,38,1,4
62,6,91433,0,0,40,0,0,9,0,4,2,38,0,4
56,10,157525,0,0,48,15,0,10,0,1,1,38,1,2
24,9,86065,0,0,40,11,4,13,0,4,2,25,0,4
42,9,22831,0,0,40,11,4,7,0,1,2,38,0,4
41,14,180181,0,0,40,12,0,3,0,4,2,38,0,4
23,13,212617,0,0,66,9,4,7,0,1,2,6,1,4
35,13,336793,0,0,40,9,4,0,0,2,2,38,1,4
22,9,283969,0,0,40,11,4,6,0,3,2,25,1,4
32,9,35595,0,0,50,11,2,2,0,0,4,38,1,4
25,9,410240,0,0,40,11,4,2,0,3,2,38,1,4
66,3,178120,0,0,15,4,0,8,0,1,2,38,0,2
26,9,294400,0,0,38,11,2,10,0,0,5,38,1,4
46,10,65353,3325,0,55,15,0,13,0,3,2,38,1,4
55,13,189719,0,0,45,9,2,3,1,0,2,38,1,4
24,9,23438,0,0,40,11,2,2,0,0,2,38,1,4
25,9,178037,0,0,40,11,4,11,0,4,2,38,1,4
22,10,109815,0,0,40,15,4,0,0,1,2,38,0,4
31,9,197860,0,0,40,11,4,7,0,1,2,38,1,4
30,9,271933,0,0,40,11,0,0,0,1,2,38,0,4
54,9,141663,0,0,15,11,4,7,0,1,2,38,1,4
56,5,92215,0,0,40,6,0,2,1,1,2,38,0,4
47,9,93449,0,0,60,11,2,2,0,0,2,23,1,1
29,9,235393,0,0,40,11,2,2,0,0,2,38,1,2
53,9,151864,0,0,40,11,2,2,0,0,2,38,1,4
22,9,189277,0,0,40,11,4,6,0,4,2,38,0,2
42,9,344572,0,0,40,11,0,3,1,1,2,38,0,4
21,10,265356,0,0,40,15,4,11,0,2,2,38,1,4
36,9,166880,0,0,70,11,4,7,0,1,3,38,0,4
69,11,213249,0,0,25,8,6,11,0,1,2,38,0,4
31,9,112627,0,0,40,11,2,13,0,0,2,38,1,0
48,10,125120,0,0,55,15,0,0,0,4,2,38,0,4
23,9,60409,0,0,40,11,4,3,0,1,2,38,0,4
24,12,243190,8614,0,40,7,5,2,1,4,2,38,1,1
47,9,583755,0,0,40,11,2,0,1,0,2,38,1,2
36,9,68089,0,0,40,11,4,6,0,4,2,38,0,0
39,12,306646,0,0,50,7,2,3,1,0,2,38,1,4
22,9,186573,0,0,46,11,4,13,0,1,2,38,0,4
27,13,279580,10520,0,45,9,4,11,1,1,2,38,1,4
36,9,437909,0,0,40,11,2,6,0,0,2,38,1,4
54,2,420691,0,0,40,3,2,7,0,0,2,25,1,4
33,9,94193,0,0,40,11,0,0,0,4,0,38,0,4
42,9,154076,7688,0,50,11,2,9,1,0,2,38,1,4
52,10,145879,0,0,65,15,2,11,0,0,2,38,1,4
23,13,208946,0,0,32,9,4,11,0,3,2,38,1,4
33,2,231826,0,0,40,3,2,5,0,0,2,25,1,4
30,11,178587,0,0,38,8,0,0,0,1,2,38,0,4
35,11,213208,0,0,38,8,2,12,0,0,2,22,1,2
27,9,153869,0,0,37,11,4,5,0,3,2,38,1,4
24,9,88676,0,0,35,11,4,7,0,3,2,38,1,4
44,9,151089,0,0,40,11,2,6,0,0,1,38,1,4
62,11,138621,0,0,20,8,5,8,0,1,2,38,0,2
45,13,30457,15024,0,40,9,2,3,1,0,2,38,1,4
75,9,213349,0,0,20,11,2,4,0,0,4,38,1,4
47,13,192776,0,0,50,9,2,9,0,0,2,38,1,4
64,15,192884,0,0,60,14,2,3,0,0,2,38,1,4
54,9,103024,0,0,42,11,0,12,1,1,2,38,1,4
41,13,510072,0,0,40,9,2,3,1,0,0,38,1,4
33,12,178615,0,0,40,7,2,2,0,0,2,38,1,4
20,10,249956,0,0,10,15,4,0,0,3,2,38,0,4
51,13,177705,0,0,50,9,0,11,1,1,2,38,1,4
45,15,121124,0,0,50,14,4,2,1,1,3,38,1,4
43,6,557349,0,0,40,0,2,13,0,0,2,40,1,4
30,9,89735,0,1504,40,11,4,2,0,3,2,38,1,4
32,9,222548,0,0,40,11,0,0,0,3,2,38,0,4
61,10,316359,0,0,40,15,0,11,0,1,2,38,0,4
21,2,200089,0,0,40,3,2,7,0,2,2,8,1,4
56,7,271795,0,0,49,1,0,2,0,1,2,38,1,4
28,9,31801,0,0,60,11,4,5,0,2,2,38,1,4
23,10,196508,0,0,40,15,4,5,0,3,2,38,0,2
55,10,189933,0,0,84,15,2,13,0,0,2,38,1,4
33,9,361497,0,0,70,11,4,13,0,1,2,38,1,4
22,10,150175,0,0,20,15,4,0,0,3,2,38,0,4
43,11,155106,0,0,40,8,2,3,0,0,1,38,1,4
32,9,62272,0,0,40,11,0,3,0,4,4,38,0,4
38,10,189916,0,0,40,15,2,11,0,5,2,38,0,4
18,5,324011,0,0,20,6,4,4,0,3,2,38,1,4
35,10,105803,0,0,50,15,2,2,1,0,2,38,1,4
29,9,107998,0,0,40,11,0,6,0,3,2,38,0,4
19,2,340567,0,0,55,3,4,5,0,1,2,25,1,4
39,7,167777,0,0,35,1,2,2,0,0,2,38,1,4
29,10,228860,0,1887,50,15,2,3,1,0,2,38,1,4
45,15,40666,0,0,55,14,2,9,1,0,3,38,1,4
44,10,277488,3103,0,40,15,2,6,1,0,2,38,1,4
42,4,195897,0,0,40,5,2,2,0,0,1,38,1,4
34,13,242984,0,0,40,9,4,11,0,1,2,38,1,4
52,13,236497,0,0,40,9,2,12,0,0,1,38,1,4
64,9,59829,0,0,25,11,2,4,0,0,2,9,1,4
30,13,24292,0,0,45,9,2,11,1,0,2,38,1,4
43,13,180407,0,0,42,9,0,3,0,4,1,10,1,4
49,10,121238,0,0,40,15,4,2,0,4,4,38,1,4
35,10,281982,0,0,40,15,2,9,1,0,2,38,1,4
37,15,348739,0,0,50,14,2,9,1,0,4,38,1,4
49,4,194189,0,0,40,5,2,5,0,0,2,38,1,4
19,7,329130,0,0,40,1,5,7,0,3,2,38,0,4
22,13,205939,2202,0,4,9,4,3,0,3,2,38,1,4
31,9,62165,0,0,40,11,4,7,0,3,2,38,1,2
26,10,224361,0,0,40,15,2,2,0,0,2,38,1,4
44,10,34722,0,0,55,15,2,11,0,0,2,38,1,4
38,10,175972,0,0,40,15,2,7,0,5,2,38,0,4
33,9,359428,0,0,60,11,2,11,0,0,4,38,1,4
18,8,268952,0,0,20,2,4,7,0,3,2,38,1,4
32,11,257978,0,0,40,8,6,12,0,4,2,38,0,2
27,9,118799,0,0,40,11,0,0,0,1,2,38,0,4
28,14,78356,0,0,40,12,2,3,0,0,5,22,1,2
30,11,609789,0,0,40,8,4,2,0,1,4,38,1,4
33,9,123157,0,0,38,11,4,7,0,1,2,38,1,2
74,14,84197,0,0,10,12,0,11,0,1,2,38,0,4
36,9,162312,0,0,70,11,4,2,0,1,2,34,1,1
36,12,138441,0,0,55,7,2,12,0,0,2,38,1,4
29,9,239753,0,2057,20,11,2,0,0,5,2,38,0,4
39,13,262158,0,0,45,9,0,3,0,4,2,38,0,4
25,13,133373,0,0,80,9,4,11,0,1,3,38,1,4
21,9,57916,0,0,40,11,5,4,0,3,2,38,1,4
39,11,142897,0,0,50,8,4,3,0,4,5,38,0,4
38,10,161016,0,0,32,15,0,9,0,1,2,38,0,4
20,9,227491,0,0,25,11,4,11,0,1,2,38,0,1
51,9,306790,0,0,40,11,0,2,0,1,2,38,1,4
21,9,33831,0,0,40,11,4,0,0,4,2,38,0,4
36,10,188972,0,0,40,15,4,9,0,1,2,38,0,4
50,9,313546,0,0,40,11,5,7,0,4,2,38,0,2
38,9,220585,0,0,55,11,2,3,1,0,2,38,1,4
25,13,476599,0,0,40,9,4,9,0,1,1,38,0,4
23,10,163665,0,0,15,15,4,11,0,3,2,38,0,4
36,13,306646,0,0,55,9,2,3,1,0,2,38,1,4
41,13,206470,0,0,40,9,2,9,0,0,2,10,1,4
34,14,169583,0,0,50,12,4,3,0,1,2,38,0,4
19,10,127085,0,0,10,15,4,7,0,3,5,38,1,4
18,6,152044,0,0,3,0,4,7,0,3,2,38,0,4
36,6,111387,0,0,40,0,0,11,0,3,2,38,1,4
46,10,102318,0,1887,40,15,2,13,1,0,2,38,1,4
29,10,213692,0,0,45,15,4,2,0,3,2,38,1,4
23,9,163665,0,0,32,11,4,3,0,1,2,38,0,4
35,9,30529,0,0,40,11,2,5,0,0,2,38,1,4
35,9,290226,0,0,40,11,4,13,0,3,2,38,1,4
40,9,182136,0,0,40,11,2,13,0,0,2,38,1,4
22,10,73266,0,0,40,15,4,13,0,3,2,38,1,1
19,10,60412,0,0,15,15,4,0,0,3,5,38,0,4
70,7,187891,0,0,40,1,2,13,0,0,2,38,1,4
38,10,194304,0,0,55,15,0,13,0,1,2,38,1,2
35,10,160910,0,0,50,15,2,11,0,0,2,38,1,4
25,10,148300,0,0,35,15,4,7,0,3,2,38,0,4
39,10,165743,0,0,45,15,2,2,1,0,2,38,1,4
43,12,184018,0,0,50,7,2,9,0,0,2,38,1,4
37,10,188069,0,0,40,15,2,0,1,0,0,29,1,4
51,9,138852,7298,0,40,11,2,7,1,0,2,7,1,4
20,9,164441,0,0,40,11,4,7,0,3,2,38,1,2
21,10,199419,0,0,40,15,4,0,0,1,2,38,0,4
47,9,181342,0,0,40,11,2,5,0,5,2,38,0,2
44,12,173382,0,0,40,7,0,12,0,4,2,38,0,4
17,5,184924,0,1719,15,6,4,5,0,3,2,38,1,4
25,7,215384,0,0,40,1,4,7,0,1,2,38,1,4
43,16,424094,0,0,40,10,4,9,0,1,5,38,0,4
46,11,212120,0,0,40,8,2,0,1,0,0,38,1,4
42,10,185764,0,0,60,15,2,6,0,0,2,38,1,4
46,14,133969,0,0,40,12,0,9,0,1,1,38,1,0
22,10,32616,0,0,30,15,4,7,0,1,2,38,0,4
49,9,149210,0,0,40,11,2,13,0,0,2,38,1,2
21,9,161210,0,0,50,11,2,6,0,0,2,38,1,4
53,14,285621,0,0,40,12,2,0,1,5,2,38,0,4
43,10,282069,0,0,42,15,0,2,0,4,2,38,1,4
22,9,97508,0,0,50,11,4,7,0,3,2,38,1,4
33,13,356823,10520,0,45,9,4,9,1,1,2,38,0,4
28,11,171133,0,0,40,8,4,0,0,3,2,38,0,4
25,10,231638,0,0,24,15,4,12,0,4,2,38,0,4
40,13,191342,0,0,40,9,2,3,1,0,2,2,1,1
50,10,226497,0,0,45,15,2,12,1,0,2,38,1,4
48,10,373606,0,0,65,15,0,11,1,4,4,38,1,4
30,9,39150,0,0,40,11,2,6,0,0,2,38,1,4
33,9,288840,0,0,38,11,3,7,0,4,2,38,0,2
34,10,293703,0,0,40,15,2,2,0,0,2,29,1,1
42,13,79586,0,0,40,9,2,0,1,0,2,38,1,1
48,10,82098,0,0,65,15,2,3,0,0,4,38,1,1
38,13,245372,7688,0,45,9,2,9,1,0,2,38,1,4
29,9,78261,0,0,40,11,2,6,0,0,2,38,1,4
33,6,355996,0,0,40,0,4,5,0,1,2,38,1,4
64,13,218490,27828,0,55,9,0,3,1,1,2,38,1,4
44,11,110908,0,0,25,8,2,13,0,5,2,38,0,4
42,13,34218,7298,0,50,9,2,3,1,0,0,38,1,4
49,9,248895,0,0,45,11,2,6,0,0,2,38,1,4
25,9,363707,0,0,40,11,2,5,0,0,2,38,1,4
33,13,272411,0,0,40,9,4,3,0,1,2,38,0,4
38,10,128033,0,0,60,15,2,11,0,0,2,38,1,4
20,9,177287,0,0,38,11,4,11,0,1,2,38,0,4
44,9,197344,0,0,50,11,4,5,0,1,2,38,1,4
45,13,285858,0,0,40,9,2,13,1,0,2,38,1,4
27,9,193868,0,0,50,11,4,11,0,1,3,38,1,4
18,9,232082,0,0,40,11,4,6,0,3,2,38,1,4
38,9,27408,0,0,50,11,0,2,0,4,2,38,1,4
45,7,247043,0,0,42,1,2,2,0,0,2,38,1,4
27,9,162404,2174,0,40,11,4,10,0,1,1,38,1,2
64,3,236341,0,0,16,4,6,7,0,1,2,38,0,2
66,9,179285,3432,0,20,11,2,3,0,0,1,38,1,4
34,13,30433,0,0,35,9,4,11,0,1,2,38,0,4
45,13,102771,0,0,40,9,2,13,1,0,4,38,1,4
42,9,221172,0,0,40,11,0,2,0,1,4,38,1,4
32,13,108116,0,1902,60,9,2,3,1,0,2,38,1,4
26,6,375499,0,0,20,0,4,0,0,1,2,38,1,2
27,11,178688,0,0,40,8,4,2,0,2,2,38,1,4
21,10,276709,0,0,40,15,4,11,0,2,2,38,0,4
47,10,84790,0,0,40,15,2,2,0,0,2,38,1,4
20,10,37482,0,0,40,15,4,0,0,3,5,38,0,4
46,13,178686,0,0,38,9,2,9,1,0,5,38,1,4
55,13,110748,0,1887,40,9,2,3,1,0,2,38,1,4
28,10,116613,0,0,24,15,4,12,0,3,2,38,0,4
21,10,108687,0,0,40,15,4,11,0,3,2,38,0,4
36,9,365739,0,0,40,11,4,6,0,1,2,38,1,4
29,16,195284,0,0,60,10,0,9,1,1,2,38,0,4
37,13,140854,0,0,50,9,2,3,1,0,2,38,1,4
81,2,193237,0,0,45,3,6,11,0,2,4,25,1,4
41,10,46870,0,0,40,15,0,3,0,1,2,38,0,4
29,13,351324,0,0,40,9,4,11,0,3,2,38,0,4
30,12,189265,0,0,40,7,0,0,0,1,4,38,0,4
25,9,236564,0,0,40,11,4,0,0,1,2,38,1,4
42,9,557644,0,0,40,11,4,0,0,4,0,38,0,4
30,9,374454,0,0,40,11,0,13,0,3,2,38,1,2
18,9,122775,0,0,35,11,4,7,0,3,2,38,1,4
26,7,214413,6497,0,48,1,4,6,0,4,2,38,1,4
30,10,329425,0,0,48,15,4,10,0,3,2,38,1,4
61,12,178312,0,0,42,7,2,3,0,0,2,38,1,4
21,9,241951,0,0,45,11,4,6,0,1,2,38,1,4
53,9,130143,0,0,48,11,2,6,0,0,2,38,1,4
41,15,114580,0,2415,55,14,2,3,1,5,3,38,0,4
43,10,130126,15024,0,45,15,2,3,1,0,3,38,1,4
60,4,399387,0,0,15,5,5,8,0,4,2,38,0,2
47,6,163814,0,0,40,0,2,2,0,0,2,38,1,4
48,10,69586,0,0,40,15,0,0,0,1,2,38,1,2
32,13,237903,0,0,40,9,4,9,0,4,2,38,0,4
31,13,243165,0,0,40,9,4,9,0,4,2,38,1,4
33,14,173806,0,0,30,12,4,9,0,1,5,38,1,4
27,9,65308,0,0,50,11,2,4,0,0,4,38,1,4
44,9,408531,0,0,40,11,0,0,1,4,2,38,0,4
44,10,235786,7298,0,45,15,2,9,1,0,2,38,1,4
37,10,314963,0,0,40,15,2,6,0,0,2,38,1,4
34,9,81206,0,0,40,11,0,5,0,1,2,38,1,2
51,10,293196,0,0,40,15,2,9,1,0,0,38,1,4
51,14,95329,0,0,40,12,0,10,0,4,2,38,1,4
25,13,45474,0,0,60,9,2,9,0,0,1,38,1,4
25,13,372728,0,0,24,9,4,7,0,1,2,22,0,2
29,13,116394,0,0,50,9,1,9,1,0,0,38,1,4
36,9,34180,0,0,70,11,4,4,1,1,4,38,1,4
55,9,327589,0,0,40,11,0,6,0,1,2,38,0,4
39,13,706180,0,0,40,9,0,11,0,4,2,38,0,4
31,6,32550,0,0,40,0,0,5,0,1,2,38,1,4
31,15,173858,0,0,40,14,2,12,0,0,2,18,1,1
51,11,230095,0,0,40,8,4,0,0,3,3,38,0,4
30,11,139012,2463,0,40,8,4,0,0,2,2,39,1,1
62,9,174711,0,0,32,11,4,0,0,1,2,38,0,4
37,13,171150,99999,0,60,9,2,11,1,0,2,38,1,4
30,13,77689,7688,0,50,9,2,11,1,0,3,38,1,4
27,13,193898,0,0,52,9,0,3,0,1,2,38,1,4
32,13,195000,7298,0,45,9,2,3,1,0,2,38,1,4
23,10,303121,0,0,30,15,4,0,0,3,2,38,1,4
35,5,188540,0,0,50,6,2,2,0,0,4,38,1,4
46,12,158656,0,0,36,7,4,9,0,4,2,38,0,4
45,13,204196,0,0,50,9,0,3,1,4,3,38,1,4
27,9,183802,0,0,40,11,2,5,0,0,2,38,1,4
46,9,148995,0,0,40,11,2,11,1,0,2,38,1,4
22,7,190903,0,0,20,1,2,0,0,5,2,38,0,4
37,10,173780,0,0,30,15,0,9,0,4,5,38,0,4
42,10,251239,0,0,40,15,2,3,0,0,2,32,1,4
45,9,112761,0,0,40,11,0,6,0,4,2,38,0,4
33,11,425785,0,0,40,8,2,9,0,0,5,38,1,4
46,11,197731,0,0,40,8,3,6,0,4,2,38,1,4
24,9,119156,0,0,50,11,4,13,0,3,2,38,1,4
56,9,133819,0,0,40,11,5,2,0,1,2,38,0,4
34,10,185556,0,0,12,15,4,9,1,1,2,38,0,4
50,9,109277,0,0,40,11,2,6,1,0,2,38,1,4
48,13,36020,0,0,50,9,2,3,1,0,3,38,1,4
45,7,45857,0,0,36,1,2,7,0,5,2,38,0,4
55,11,184882,5178,0,50,8,2,13,1,0,2,38,1,4
41,10,342834,0,0,40,15,0,0,0,1,5,38,0,4
66,10,234743,0,0,24,15,2,3,0,0,2,38,1,4
29,10,106179,0,1408,40,15,4,9,0,1,0,38,0,4
37,10,177895,5013,0,40,15,2,12,0,5,2,38,0,4
61,12,86067,15024,0,40,7,2,11,1,0,2,38,1,4
64,13,66634,27828,0,50,9,0,3,1,4,2,38,1,4
35,9,138441,0,0,35,11,2,5,0,0,2,38,1,4
22,10,279802,0,0,40,15,4,0,0,3,2,38,0,4
58,4,407138,2936,0,50,5,2,6,0,0,2,25,1,4
58,10,31732,0,0,45,15,2,11,1,0,2,38,1,4
24,9,204172,0,0,48,11,4,5,0,3,2,38,0,4
34,10,100593,0,0,6,15,0,9,0,4,2,38,0,4
33,14,162623,0,0,50,12,4,9,0,1,1,38,0,4
33,9,80933,0,0,60,11,2,13,0,0,4,38,1,4
17,7,47425,0,0,15,1,4,7,0,3,2,38,0,4
27,13,107812,0,0,40,9,2,11,1,2,2,38,1,4
20,10,104443,0,0,20,15,4,0,0,3,3,38,0,4
52,13,117496,0,1755,40,9,0,9,1,4,2,38,0,4
30,4,209691,0,0,40,5,0,13,0,1,2,38,1,4
22,13,314525,0,0,40,9,4,9,0,1,2,38,1,4
20,12,190772,0,0,40,7,4,7,0,1,2,38,0,4
49,14,187370,15024,0,50,12,2,3,1,0,2,38,1,4
46,9,219293,0,0,80,11,2,0,1,0,0,38,1,2
17,6,136363,0,0,20,0,4,7,0,3,2,38,1,4
45,2,233799,0,0,40,3,2,6,0,0,2,25,1,4
27,13,207611,0,0,40,9,4,3,0,3,2,38,0,4
45,11,178344,0,0,30,8,0,11,0,4,3,38,0,4
26,9,187652,0,0,78,11,0,3,1,1,3,38,1,4
23,12,188545,0,1974,20,7,4,0,0,3,2,38,0,4
44,13,58124,0,0,45,9,0,9,0,4,1,38,1,4
36,13,321733,0,1741,40,9,0,3,0,1,2,38,1,4
35,5,206253,0,0,40,6,4,3,0,1,2,38,0,4
56,13,76281,0,0,40,9,3,9,0,4,2,38,0,4
47,14,606752,0,0,40,12,0,12,0,1,2,38,1,4
32,13,29933,0,0,50,9,2,5,1,0,2,38,1,4
29,13,114158,3325,0,10,9,4,3,0,3,2,38,0,4
35,13,65624,0,0,50,9,2,3,1,0,3,38,1,4
37,9,34146,0,0,68,11,2,2,0,0,2,38,1,4
36,11,34378,3908,0,75,8,2,4,0,0,4,38,1,4
33,9,141490,0,0,45,11,2,11,0,5,2,38,0,4
34,9,199227,0,0,50,11,0,13,0,1,2,38,1,4
24,10,224954,0,0,40,15,4,5,0,3,2,38,1,4
25,9,231357,0,0,40,11,4,0,0,1,2,38,0,4
31,9,113530,0,0,45,11,4,2,0,1,3,38,1,4
38,11,22245,0,0,40,8,2,2,0,0,2,38,1,4
30,13,36383,0,0,40,9,2,11,1,0,2,25,1,4
35,9,320305,0,0,32,11,2,2,0,0,2,38,1,4
34,13,48935,0,0,40,9,2,9,0,5,2,38,0,4
46,9,101455,0,0,40,11,2,0,0,5,2,38,0,4
19,10,243960,0,0,16,15,4,11,0,3,1,38,0,4
26,12,90915,0,0,15,7,4,7,0,3,2,38,0,2
28,10,315287,0,0,40,15,4,9,0,1,2,38,1,2
47,10,106255,0,0,40,15,2,2,0,0,2,38,1,4
49,14,215895,0,0,40,12,2,0,1,0,1,21,1,4
33,15,170979,0,1887,40,14,2,9,1,0,4,38,1,4
44,13,210525,0,0,40,9,2,9,1,0,2,38,1,4
30,9,195488,0,0,40,11,4,8,0,3,2,12,0,4
18,10,152246,0,0,16,15,4,7,0,3,2,38,1,1
60,9,187794,3103,0,60,11,2,13,1,0,4,38,1,4
44,14,110396,14084,0,56,12,4,3,1,1,2,38,1,4
43,10,254817,0,0,40,15,4,7,0,1,5,38,0,4
35,8,41777,0,0,20,2,4,4,0,1,2,38,1,4
58,9,234841,0,0,72,11,2,4,0,0,4,38,1,4
32,13,79586,0,0,40,9,2,9,0,0,2,18,1,1
40,9,115331,0,0,35,11,2,13,0,0,2,38,1,4
32,9,63564,0,0,40,11,4,7,0,3,2,38,0,2
21,10,132053,0,1721,35,15,4,0,0,3,2,38,0,4
44,9,370502,0,0,25,11,2,7,0,0,2,25,1,4
33,13,59083,0,1902,45,9,2,0,1,0,2,38,1,4
25,10,69413,0,0,40,15,4,11,0,3,2,38,0,4
42,9,32981,0,0,40,11,0,6,0,1,2,38,1,4
27,9,176683,0,0,40,11,4,13,0,3,2,38,1,4
33,13,150657,0,0,40,9,4,9,0,2,5,38,0,2
50,10,124793,0,0,55,15,2,2,0,0,4,38,1,4
50,14,22211,7688,0,50,12,2,9,1,0,2,38,1,4
46,11,270565,0,0,60,8,2,9,0,0,2,38,1,4
22,12,38251,0,0,35,7,4,7,0,4,2,38,0,4
66,15,162945,20051,0,55,14,2,3,1,0,5,38,1,2
52,9,195638,0,0,45,11,4,7,0,4,2,38,0,4
57,2,118806,0,1602,45,3,6,2,0,2,4,3,0,4
41,11,44006,0,0,40,8,0,4,0,1,4,38,1,4
42,9,119679,0,1579,42,11,2,6,0,0,2,38,1,4
19,8,333953,0,0,30,2,4,7,0,2,2,38,0,4
45,13,172111,0,0,60,9,0,3,0,4,1,38,0,2
51,8,32372,0,0,99,2,2,7,0,0,4,38,1,4
45,13,123681,0,0,30,9,2,9,0,0,4,38,1,4
48,10,317360,0,0,50,15,0,0,0,1,2,38,0,4
60,10,119832,7298,0,40,15,2,0,1,0,0,38,1,4
42,9,135056,0,0,40,11,4,11,0,3,2,38,0,4
19,10,135162,0,0,10,15,4,0,0,3,5,38,0,4
39,9,194004,0,0,70,11,2,11,0,0,4,38,1,4
46,9,177633,0,0,50,11,2,6,1,0,2,38,1,4
58,9,212864,3908,0,40,11,2,10,0,0,1,38,1,4
36,10,30509,0,0,45,15,0,9,0,4,2,38,0,4
21,9,118712,0,0,35,11,4,2,0,4,2,38,1,4
41,15,199018,0,0,40,14,2,3,1,0,2,38,1,4
17,7,151799,0,0,20,1,4,7,0,3,2,38,0,4
29,9,181280,0,0,40,11,2,6,0,0,2,38,1,4
52,10,232024,0,0,60,15,0,0,0,1,2,38,0,4
33,12,226267,0,0,40,7,2,11,0,0,2,25,1,4
38,14,240467,0,0,35,12,4,3,0,4,2,38,0,2
42,13,154374,0,0,40,9,2,11,1,0,2,38,1,4
24,12,231473,0,0,30,7,2,0,0,0,5,38,1,4
59,10,158813,0,0,60,15,2,3,1,0,2,38,1,4
36,13,346478,0,2415,45,9,2,11,1,0,2,38,1,4
54,10,215990,7688,0,40,15,2,12,1,0,2,38,1,4
39,13,177154,15024,0,50,9,2,11,1,0,2,38,1,4
42,9,238188,0,0,96,11,2,13,0,0,4,38,1,4
54,13,156800,0,0,50,9,2,2,0,0,4,38,1,4
50,9,175339,0,0,40,11,2,5,1,0,2,38,1,4
42,11,37937,0,0,45,8,2,7,0,0,2,38,1,4
48,13,166634,7688,0,40,9,2,0,1,5,0,38,0,4
31,13,221167,0,0,30,9,6,7,0,1,2,38,0,4
56,9,179641,0,0,45,11,4,9,0,1,2,38,0,4
28,12,213195,0,0,40,7,2,0,1,5,1,38,0,4
34,9,157747,0,0,45,11,2,0,1,0,2,38,1,4
28,9,227840,0,0,40,11,4,13,0,1,2,38,0,4
44,10,186916,0,1887,60,15,2,13,1,0,2,38,1,4
34,12,37646,0,0,65,7,2,2,0,0,2,38,1,4
26,14,157028,0,0,55,12,4,9,1,1,2,38,1,4
37,13,188774,0,2824,40,9,4,3,1,1,2,38,1,4
25,11,182656,0,0,40,8,0,0,0,4,2,38,0,4
48,10,200471,0,0,40,15,2,2,0,0,4,38,1,4
47,10,358465,0,0,40,15,0,0,0,1,2,38,0,4
17,7,78602,0,0,20,1,4,7,0,2,2,38,0,4
44,3,213416,0,0,40,4,2,6,0,0,2,25,1,4
46,10,345911,0,0,40,15,0,13,0,1,1,38,0,4
